Well,Cycle,FAM,ROX
E2,221,21046.04297,-1929.088379
E3,221,20397.05078,-1795.235107
E4,221,17716.45117,-1808.179688
E5,221,19389.80469,-1825.126953
E6,221,18877.36914,-1796.784912
E7,221,-1314.57019,-1673.995117
E8,221,-1175.852173,-1420.38147
E9,221,1702.857666,-1066.584717
E10,221,,
E11,221,,
E12,221,,
F1,221,17256.20703,-1758.05835
F2,221,16336.16992,-1534.015869
F3,221,17915.5293,-1627.023193
F4,221,13386.1709,-1748.689819
F5,221,17249.125,-1655.062744
F6,221,17428.84766,-1732.980103
F7,221,-1212.37854,-1627.343872
F8,221,-1485.166016,-1767.336182
F9,221,-1274.910278,-1483.60437
F10,221,,
F11,221,,
F12,221,,
G1,221,3803.116211,-1834.830811
G2,221,-562.8065796,-1822.910522
G3,221,-1387.424927,-1748.240967
G4,221,-1262.473145,-1507.414063
G5,221,-1537.410645,-2248.431885
G6,221,-1389.44165,-1843.636841
G7,221,-1326.453979,-1683.426636
G8,221,-878.5335083,-946.449707
G9,221,-1307.693848,-1587.433594
G10,221,,
G11,221,,
G12,221,,
H1,221,-549.9726563,-787.7084961
H2,221,-1457.12854,-1728.864746
H3,221,-1155.455811,-1591.182007
H4,221,-1510.007202,-1739.952148
H5,221,-301.5681458,-1688.444702
H6,221,-1367.500122,-1739.748535
H7,221,-1213.325684,-1610.543335
H8,221,-1555.730835,-1742.412354
H9,221,-1341.119507,-1592.203613
H10,221,,
H11,221,,
H12,221,,
A1,222,19379.67773,-1884.128662
A2,222,22038.98633,-853.1977539
A3,222,15802.62012,-1809.608398
A4,222,19734.75,-1941.173828
A5,222,17343.13477,-1733.283936
A6,222,20093.84766,-1932.450684
A7,222,20191.94727,-1606.974365
A8,222,20714.7793,-1805.491211
A9,222,18080.18945,-1890.70752
A10,222,-1031.702881,-1423.032349
A11,222,,
A12,222,,
B1,222,20958.87891,-1844.097168
B2,222,20725.92578,-1542.118652
B3,222,20773.66602,-1953.765137
B4,222,20075.64844,-1917.712891
B5,222,15826.4209,-1495.998657
B6,222,19982.51758,-1984.259277
B7,222,21012.69336,-1950.841797
B8,222,18780.79297,-1885.822266
B9,222,-1189.56543,-1465.06604
B10,222,-1407.933228,-1809.274902
B11,222,,
B12,222,,
C1,222,21107.98047,-1893.455566
C2,222,22126.58594,-1779.244629
C3,222,20269.47656,-1739.721191
C4,222,19496.84961,-1787.146973
C5,222,19345.82813,-1891.796631
C6,222,20291.02539,-1847.031006
C7,222,18811.64453,-1924.013428
C8,222,19210.60938,-1950.568115
C9,222,16544.17578,-1885.476074
C10,222,-1332.421631,-1549.979126
C11,222,,
C12,222,,
D1,222,17422.45117,-1785.929443
D2,222,21642.67188,-1559.70166
D3,222,19938.14258,-1801.989746
D4,222,18999.84961,-1797.804688
D5,222,19868.61523,-1815.740723
D6,222,20117.20703,-1995.580566
D7,222,16530.16211,-1813.313477
D8,222,15915.04492,-1888.936279
D9,222,11043.91406,-1818.657715
D10,222,,
D11,222,,
D12,222,,
E1,222,19661.49219,-1891.836914
E2,222,21130.00977,-1928.077637
E3,222,20386.66406,-1800.996094
E4,222,17708.77734,-1822.159424
E5,222,19423.2832,-1832.880127
E6,222,19001.42969,-1802.435547
E7,222,-1317.642212,-1698.42395
E8,222,-1168.301514,-1419.705811
E9,222,1729.342529,-1061.028198
E10,222,,
E11,222,,
E12,222,,
F1,222,17263.05273,-1764.200928
F2,222,16334.42285,-1547.809204
F3,222,17941.18359,-1628.656738
F4,222,13422.05762,-1749.952637
F5,222,17261.43945,-1654.149658
F6,222,17523.21875,-1762.093018
F7,222,-1209.98938,-1629.524658
F8,222,-1485.697144,-1765.705811
F9,222,-1275.34314,-1481.517334
F10,222,,
F11,222,,
F12,222,,
G1,222,3823.44043,-1851.690918
G2,222,-570.1123657,-1821.975952
G3,222,-1376.660522,-1735.591187
G4,222,-1263.09436,-1518.800659
G5,222,-1534.632446,-2250.703369
G6,222,-1396.592896,-1848.018188
G7,222,-1318.483643,-1664.592407
G8,222,-869.4434204,-943.3239136
G9,222,-1303.447754,-1600.685303
G10,222,,
G11,222,,
G12,222,,
H1,222,-538.5010376,-796.7398682
H2,222,-1445.349243,-1747.730835
H3,222,-1150.857178,-1592.147217
H4,222,-1513.595459,-1741.835205
H5,222,-293.1687012,-1684.115479
H6,222,-1366.127075,-1731.180176
H7,222,-1212.949097,-1604.129883
H8,222,-1552.5896,-1742.852539
H9,222,-1348.177612,-1588.132568
H10,222,,
H11,222,,
H12,222,,
A1,223,19395.81641,-1880.911377
A2,223,22069.88867,-855.7531738
A3,223,15818.13965,-1829.389282
A4,223,19748.71484,-1947.341309
A5,223,17344.54883,-1734.969238
A6,223,19996.64844,-1918.114014
A7,223,20261.35742,-1619.209473
A8,223,20793.46094,-1807.166504
A9,223,18057.30078,-1882.641602
A10,223,-1029.403931,-1418.937378
A11,223,,
A12,223,,
B1,223,20932.37109,-1854.79126
B2,223,20712.42969,-1557.693359
B3,223,20763.17773,-1953.718262
B4,223,20017.83008,-1904.038574
B5,223,15848.84668,-1487.874512
B6,223,20090.4043,-1983.863525
B7,223,20980.96094,-1958.162109
B8,223,18718.45508,-1925.219482
B9,223,-1185.890869,-1462.734009
B10,223,-1409.612793,-1797.708008
B11,223,,
B12,223,,
C1,223,21124.25,-1891.019531
C2,223,22073.63086,-1770.705322
C3,223,20263.82031,-1728.015625
C4,223,19517.81641,-1783.177246
C5,223,19313.91406,-1884.07666
C6,223,20306.29492,-1850.643555
C7,223,18973.76172,-1906.892334
C8,223,19182.97656,-1964.024902
C9,223,16499.36133,-1888.836426
C10,223,-1328.973145,-1542.230225
C11,223,,
C12,223,,
D1,223,17453.37305,-1776.077881
D2,223,21597.54688,-1560.443115
D3,223,19985.82031,-1797.575195
D4,223,18987.55469,-1803.359863
D5,223,19864.20313,-1809.015381
D6,223,20162.53711,-1986.408203
D7,223,16623.99609,-1818.356445
D8,223,15918.13574,-1896.462891
D9,223,11043.15039,-1834.568848
D10,223,,
D11,223,,
D12,223,,
E1,223,19742.21289,-1887.86499
E2,223,21166.2793,-1913.821289
E3,223,20306.09375,-1784.314453
E4,223,17682.21289,-1815.709595
E5,223,19455.27539,-1815.569824
E6,223,18977.5918,-1805.556396
E7,223,-1325.20874,-1679.880981
E8,223,-1165.666382,-1412.962158
E9,223,1741.163452,-1064.952637
E10,223,,
E11,223,,
E12,223,,
F1,223,17343.55469,-1779.142822
F2,223,16399.37305,-1543.827515
F3,223,17982.24414,-1616.274658
F4,223,13411.86621,-1740.585571
F5,223,17302.58789,-1647.622803
F6,223,17574.24609,-1745.881592
F7,223,-1227.331055,-1618.608154
F8,223,-1487.984985,-1768.003662
F9,223,-1263.872681,-1481.372314
F10,223,,
F11,223,,
F12,223,,
G1,223,3856.405518,-1848.386108
G2,223,-571.1636353,-1832.406372
G3,223,-1372.616211,-1744.488037
G4,223,-1250.940308,-1502.324219
G5,223,-1532.927612,-2246.23999
G6,223,-1397.380981,-1859.533325
G7,223,-1303.80603,-1671.109741
G8,223,-876.3369751,-947.6552124
G9,223,-1309.703369,-1580.372437
G10,223,,
G11,223,,
G12,223,,
H1,223,-548.9506226,-792.293396
H2,223,-1443.362549,-1745.696533
H3,223,-1152.753052,-1596.650024
H4,223,-1511.888672,-1753.983643
H5,223,-280.6317444,-1696.307861
H6,223,-1363.783203,-1740.281616
H7,223,-1206.852905,-1601.136353
H8,223,-1555.156372,-1758.216919
H9,223,-1337.802979,-1579.767944
H10,223,,
H11,223,,
H12,223,,
A1,224,19405.41016,-1872.666504
A2,224,22188.20898,-847.6342773
A3,224,15797.87402,-1824.598511
A4,224,19757.37891,-1943.987793
A5,224,17365.41602,-1734.405762
A6,224,20008.56641,-1929.087891
A7,224,20185.12305,-1614.402588
A8,224,20669.95703,-1814.015869
A9,224,18062.7793,-1906.62793
A10,224,-1031.801025,-1434.535156
A11,224,,
A12,224,,
B1,224,20987.34375,-1834.684082
B2,224,20869.84766,-1539.54248
B3,224,20706.44336,-1946.01416
B4,224,19996.85742,-1899.713867
B5,224,15839.24219,-1488.829468
B6,224,20092.36914,-1973.88916
B7,224,21054.38281,-1948.343262
B8,224,18826.56836,-1905.506836
B9,224,-1195.046387,-1473.628784
B10,224,-1406.372559,-1801.558838
B11,224,,
B12,224,,
C1,224,21160.00781,-1893.380859
C2,224,21961.03125,-1794.919434
C3,224,20275.49414,-1742.061279
C4,224,19466.64648,-1790.768066
C5,224,19319.85742,-1876.398438
C6,224,20344.46484,-1830.741211
C7,224,18745.83398,-1936.538452
C8,224,19273.54688,-1953.200684
C9,224,16576.30664,-1887.213623
C10,224,-1330.106689,-1545.313965
C11,224,,
C12,224,,
D1,224,17486.98438,-1788.204834
D2,224,21431.74805,-1562.075684
D3,224,20022.94727,-1806.221436
D4,224,18981.48828,-1805.45459
D5,224,19852.75,-1833.914795
D6,224,20130.97656,-2008.921875
D7,224,16513.50781,-1852.158691
D8,224,16041.7627,-1892.156982
D9,224,11164.80273,-1813.391602
D10,224,,
D11,224,,
D12,224,,
E1,224,19759.62305,-1884.313721
E2,224,21142.18164,-1925.778809
E3,224,20340.82813,-1797.41748
E4,224,17686.45508,-1814.113525
E5,224,19444.11523,-1821.291748
E6,224,18999.19336,-1789.013916
E7,224,-1315.855713,-1680.830688
E8,224,-1166.128906,-1419.952637
E9,224,1769.494263,-1069.232788
E10,224,,
E11,224,,
E12,224,,
F1,224,17349.48047,-1776.77002
F2,224,16442.96094,-1542.238159
F3,224,18033.14844,-1630.259277
F4,224,13389.84277,-1749.080566
F5,224,17364.43945,-1650.345947
F6,224,17558.8418,-1745.932861
F7,224,-1207.151489,-1643.845581
F8,224,-1489.808716,-1769.984131
F9,224,-1278.808105,-1501.581543
F10,224,,
F11,224,,
F12,224,,
G1,224,3869.537598,-1854.049805
G2,224,-570.8283081,-1815.30188
G3,224,-1376.481934,-1736.675171
G4,224,-1258.464966,-1518.213867
G5,224,-1535.020386,-2241.130371
G6,224,-1400.872437,-1863.532959
G7,224,-1317.520142,-1675.151978
G8,224,-870.7741699,-944.2255859
G9,224,-1308.433838,-1594.781738
G10,224,,
G11,224,,
G12,224,,
H1,224,-535.4251709,-803.7024536
H2,224,-1450.998535,-1736.942383
H3,224,-1151.805664,-1579.51416
H4,224,-1513.307739,-1759.997803
H5,224,-280.8229675,-1697.522095
H6,224,-1362.152588,-1723.125488
H7,224,-1206.503906,-1604.52417
H8,224,-1548.769775,-1743.059692
H9,224,-1346.166138,-1583.866699
H10,224,,
H11,224,,
H12,224,,
A1,225,19448.5,-1885.623779
A2,225,22153.64063,-828.157959
A3,225,15809.24414,-1816.565063
A4,225,19742.51367,-1944.642578
A5,225,17332.21875,-1737.671021
A6,225,20168.54297,-1926.171875
A7,225,20192.71289,-1620.035156
A8,225,20850.76563,-1816.35791
A9,225,18005.25391,-1894.526123
A10,225,-1024.994873,-1422.088013
A11,225,,
A12,225,,
B1,225,21032.01172,-1830.706787
B2,225,20695.37891,-1549.39209
B3,225,20688.20117,-1947.905273
B4,225,20005.83203,-1911.468018
B5,225,15875.24414,-1480.076416
B6,225,19951.45898,-1997.879395
B7,225,20948.24609,-1959.232178
B8,225,18689.83984,-1895.526367
B9,225,-1194.536377,-1472.584351
B10,225,-1409.683838,-1792.967163
B11,225,,
B12,225,,
C1,225,21202.64453,-1885.442139
C2,225,22022.5957,-1785.495605
C3,225,20287.89258,-1750.045166
C4,225,19501.53711,-1768.377197
C5,225,19201.12109,-1880.214355
C6,225,20316.06445,-1841.793213
C7,225,18877.77539,-1918.824707
C8,225,19172.66602,-1951.699707
C9,225,16499.55664,-1891.927124
C10,225,-1321.62085,-1546.327393
C11,225,,
C12,225,,
D1,225,17483.22656,-1784.218018
D2,225,21556.09961,-1558.105469
D3,225,20031.93164,-1800.283203
D4,225,19050.98242,-1797.157227
D5,225,19914.58008,-1806.973633
D6,225,20030.07813,-1997.195557
D7,225,16537.32031,-1821.207764
D8,225,16032.57422,-1880.054077
D9,225,11242.19141,-1827.828491
D10,225,,
D11,225,,
D12,225,,
E1,225,19835.31836,-1897.70874
E2,225,21090.87891,-1925.630615
E3,225,20389.60938,-1803.383301
E4,225,17737.18555,-1828.439331
E5,225,19519.60547,-1809.735107
E6,225,18862.04883,-1801.102295
E7,225,-1320.585083,-1686.573242
E8,225,-1167.250122,-1419.781006
E9,225,1809.935791,-1035.93335
E10,225,,
E11,225,,
E12,225,,
F1,225,17311.79492,-1767.906738
F2,225,16309.1123,-1547.743408
F3,225,18053.37109,-1629.383789
F4,225,13455.08984,-1757.918213
F5,225,17405.70508,-1645.333984
F6,225,17548.11328,-1741.771484
F7,225,-1214.202759,-1634.467773
F8,225,-1485.122314,-1762.038208
F9,225,-1269.772339,-1477.403076
F10,225,,
F11,225,,
F12,225,,
G1,225,3878.001221,-1862.60376
G2,225,-563.9280396,-1822.497803
G3,225,-1369.02771,-1735.232178
G4,225,-1256.522827,-1506.268921
G5,225,-1524.751831,-2247.420654
G6,225,-1391.38208,-1852.035156
G7,225,-1306.426514,-1677.687622
G8,225,-873.220459,-958.1738281
G9,225,-1306.903564,-1598.066284
G10,225,,
G11,225,,
G12,225,,
H1,225,-538.8322144,-787.1969604
H2,225,-1440.407959,-1731.803955
H3,225,-1146.085693,-1611.164307
H4,225,-1509.278687,-1757.299316
H5,225,-264.6786499,-1699.130737
H6,225,-1361.332031,-1748.268433
H7,225,-1205.130859,-1593.186279
H8,225,-1545.304443,-1753.733765
H9,225,-1342.484131,-1590.987183
H10,225,,
H11,225,,
H12,225,,
A1,226,19481.16602,-1884.477051
A2,226,22144.69141,-846.871582
A3,226,15822.53125,-1812.967529
A4,226,19709.25391,-1943.67041
A5,226,17300.37305,-1721.166382
A6,226,20074.44336,-1925.269531
A7,226,20309.21484,-1622.03418
A8,226,20869.58984,-1794.70459
A9,226,18095.22852,-1894.756104
A10,226,-1020.729797,-1428.318359
A11,226,,
A12,226,,
B1,226,20974.14648,-1830.83252
B2,226,20693.88477,-1554.310059
B3,226,20786.31641,-1944.851563
B4,226,20287.78711,-1903.58374
B5,226,15848.39844,-1493.2323
B6,226,20058.27734,-1994.500977
B7,226,20826.25977,-1972.85376
B8,226,18717.05078,-1918.291016
B9,226,-1180.942627,-1461.882446
B10,226,-1409.307373,-1805.776733
B11,226,,
B12,226,,
C1,226,21206.75586,-1902.459473
C2,226,21998.58008,-1768.402588
C3,226,20206.76172,-1753.664551
C4,226,19404.19141,-1780.217285
C5,226,19228.61719,-1881.033936
C6,226,20370.43359,-1841.223389
C7,226,19260.66016,-1889.917969
C8,226,19240.89844,-1961.373047
C9,226,16571.14844,-1900.234253
C10,226,-1329.058228,-1552.7146
C11,226,,
C12,226,,
D1,226,17458.56836,-1789.032837
D2,226,21535.37695,-1565.904541
D3,226,19945.66797,-1811.602539
D4,226,19029.62305,-1780.238525
D5,226,19954.49609,-1802.472656
D6,226,20102.21289,-1999.312988
D7,226,16708.11914,-1773.949829
D8,226,16046.0752,-1886.004395
D9,226,11265.97754,-1820.110352
D10,226,,
D11,226,,
D12,226,,
E1,226,19765.26953,-1879.98291
E2,226,21096.19531,-1924.735107
E3,226,20346,-1802.030762
E4,226,17859.36914,-1799.186035
E5,226,19571.55078,-1830.707031
E6,226,19004.65625,-1796.880127
E7,226,-1325.735352,-1677.137695
E8,226,-1160.456543,-1404.810181
E9,226,1807.244141,-1061.851563
E10,226,,
E11,226,,
E12,226,,
F1,226,17328.85938,-1773.731934
F2,226,16335.79688,-1534.554321
F3,226,18108.91992,-1634.673096
F4,226,13661.00195,-1739.11853
F5,226,17351.00391,-1659.749512
F6,226,17657.76758,-1738.034424
F7,226,-1230.6875,-1624.399048
F8,226,-1477.279297,-1755.221191
F9,226,-1272.140137,-1483.677734
F10,226,,
F11,226,,
F12,226,,
G1,226,3932.387695,-1858.545654
G2,226,-559.1695557,-1822.302368
G3,226,-1367.064331,-1740.526001
G4,226,-1269.527954,-1500.709717
G5,226,-1521.717285,-2256.527832
G6,226,-1391.827759,-1857.799072
G7,226,-1283.321289,-1669.11499
G8,226,-862.0742188,-947.3751831
G9,226,-1307.493164,-1601.387695
G10,226,,
G11,226,,
G12,226,,
H1,226,-532.2525024,-793.8260498
H2,226,-1437.008911,-1747.397583
H3,226,-1142.953857,-1588.026001
H4,226,-1512.713501,-1739.862427
H5,226,-269.5067444,-1678.590698
H6,226,-1354.001465,-1742.699341
H7,226,-1202.996826,-1599.886963
H8,226,-1537.63855,-1745.504761
H9,226,-1341.143066,-1584.787231
H10,226,,
H11,226,,
H12,226,,
A1,227,19469.0918,-1874.066162
A2,227,22138.9707,-854.9238281
A3,227,15829.65332,-1805.610229
A4,227,19711.95117,-1937.552246
A5,227,17351.11719,-1727.851685
A6,227,20034.42188,-1932.822266
A7,227,20246.50977,-1635.336426
A8,227,20820.9043,-1817.748535
A9,227,18117.61719,-1901.991943
A10,227,-1029.808716,-1417.863037
A11,227,,
A12,227,,
B1,227,21012.45508,-1846.247314
B2,227,20682.0957,-1563.010742
B3,227,20798.39844,-1948.841797
B4,227,20198.47266,-1897.952393
B5,227,15851.42871,-1480.914063
B6,227,20112.5293,-1987.222168
B7,227,20961.23633,-1962.377441
B8,227,18755.33398,-1897.369385
B9,227,-1188.039063,-1459.905151
B10,227,-1407.486328,-1803.817383
B11,227,,
B12,227,,
C1,227,21213.72852,-1882.700195
C2,227,21986.64258,-1790.220703
C3,227,20294.64063,-1738.153809
C4,227,19473.80273,-1782.023193
C5,227,19243.54297,-1873.947998
C6,227,20403.64063,-1844.221924
C7,227,18962.66406,-1915.656006
C8,227,19206.20898,-1952.212646
C9,227,16635.47266,-1880.270996
C10,227,-1330.140503,-1562.082764
C11,227,,
C12,227,,
D1,227,17461.21289,-1793.180908
D2,227,21532.91211,-1571.117188
D3,227,19868.04102,-1809.171387
D4,227,19097.2168,-1793.90918
D5,227,19859.86523,-1808.116455
D6,227,20165.60547,-1997.368164
D7,227,16651.05859,-1805.913452
D8,227,16067.91797,-1904.901733
D9,227,11292.87988,-1835.845947
D10,227,,
D11,227,,
D12,227,,
E1,227,19737.67188,-1896.928711
E2,227,21170.85938,-1929.203857
E3,227,20366.68164,-1803.78833
E4,227,17930.60352,-1802.552979
E5,227,19552.56445,-1827.700195
E6,227,19083.89648,-1801.892822
E7,227,-1316.065918,-1689.884888
E8,227,-1160.354126,-1422.36853
E9,227,1822.417969,-1072.980591
E10,227,,
E11,227,,
E12,227,,
F1,227,17289.62891,-1779.097412
F2,227,16447.875,-1527.362549
F3,227,18175.47266,-1620.380859
F4,227,13696.02344,-1738.313965
F5,227,17415.53906,-1659.785034
F6,227,17647.23047,-1753.37793
F7,227,-1221.082275,-1633.310425
F8,227,-1476.199951,-1753.38916
F9,227,-1264.801147,-1493.657227
F10,227,,
F11,227,,
F12,227,,
G1,227,3956.035645,-1836.476196
G2,227,-560.6556396,-1836.384521
G3,227,-1363.678345,-1744.607422
G4,227,-1262.278931,-1519.321411
G5,227,-1529.64856,-2242.237549
G6,227,-1383.380981,-1867.105713
G7,227,-1302.252563,-1693.523193
G8,227,-863.2615967,-952.7185059
G9,227,-1299.09436,-1597.642578
G10,227,,
G11,227,,
G12,227,,
H1,227,-530.7205811,-792.3587646
H2,227,-1435.328979,-1742.318481
H3,227,-1139.775879,-1583.48645
H4,227,-1503.293213,-1740.623779
H5,227,-254.1669769,-1692.420288
H6,227,-1356.363403,-1724.274902
H7,227,-1200.335571,-1600.350952
H8,227,-1543.064575,-1752.914551
H9,227,-1343.976929,-1584.89624
H10,227,,
H11,227,,
H12,227,,
A1,228,19422.81055,-1878.745361
A2,228,22148.14844,-845.0266113
A3,228,15822.58789,-1815.88208
A4,228,19711.60938,-1941.596191
A5,228,17320.18359,-1727.500977
A6,228,20006.53125,-1933.195801
A7,228,20256.17578,-1634.716309
A8,228,20830.26563,-1793.427979
A9,228,18095.54492,-1894.973877
A10,228,-1020.777893,-1418.702759
A11,228,,
A12,228,,
B1,228,21120.39844,-1840.32959
B2,228,20763.39063,-1551.659424
B3,228,20808.22266,-1963.233643
B4,228,20274.97852,-1900.27002
B5,228,15790.4668,-1482.143311
B6,228,20130.02344,-1985.644287
B7,228,20939.39063,-1973.361572
B8,228,18740.97656,-1897.960938
B9,228,-1184.77002,-1471.966553
B10,228,-1405.801025,-1810.496094
B11,228,,
B12,228,,
C1,228,21069.46484,-1903.249268
C2,228,21924.49219,-1782.429199
C3,228,20235.45117,-1720.012939
C4,228,19459.83398,-1781.463623
C5,228,19320.1543,-1876.112549
C6,228,20387.36914,-1842.561523
C7,228,19010.82422,-1916.684082
C8,228,19215.41797,-1942.338867
C9,228,16555.08398,-1882.000244
C10,228,-1331.026611,-1561.196045
C11,228,,
C12,228,,
D1,228,17344.69922,-1791.814209
D2,228,21495.5918,-1570.218262
D3,228,19919.50586,-1801.950195
D4,228,19109.53711,-1782.875977
D5,228,19971.54883,-1808.79541
D6,228,20132.60156,-1997.968506
D7,228,16640.20117,-1802.076172
D8,228,16098.0459,-1886.588135
D9,228,11330.47168,-1834.158447
D10,228,,
D11,228,,
D12,228,,
E1,228,19605.3418,-1889.951172
E2,228,21104.92188,-1924.358887
E3,228,20339.5332,-1784.105713
E4,228,17974.8457,-1798.523804
E5,228,19548.74805,-1823.138184
E6,228,19056.49219,-1801.704102
E7,228,-1312.299927,-1695.992065
E8,228,-1148.915771,-1421.734009
E9,228,1843.052124,-1056.273804
E10,228,,
E11,228,,
E12,228,,
F1,228,17254.83203,-1778.976807
F2,228,16378.16797,-1547.229858
F3,228,18244.74219,-1620.940186
F4,228,13697.43848,-1737.772217
F5,228,17350.34766,-1645.304932
F6,228,17691.06055,-1756.541626
F7,228,-1215.899658,-1635.781494
F8,228,-1482.515503,-1767.492065
F9,228,-1265.798706,-1487.806641
F10,228,,
F11,228,,
F12,228,,
G1,228,4009.775391,-1844.669678
G2,228,-548.6100464,-1826.894043
G3,228,-1362.659912,-1738.884521
G4,228,-1264.563965,-1514.609253
G5,228,-1521.657959,-2231.01001
G6,228,-1379.378052,-1850.521484
G7,228,-1297.234131,-1667.580811
G8,228,-860.241272,-954.7108765
G9,228,-1305.211548,-1586.46814
G10,228,,
G11,228,,
G12,228,,
H1,228,-522.5437012,-794.0170898
H2,228,-1440.918335,-1730.783325
H3,228,-1134.876953,-1579.357178
H4,228,-1513.59314,-1756.439087
H5,228,-238.2318878,-1696.788818
H6,228,-1352.494263,-1732.054199
H7,228,-1207.579468,-1607.845825
H8,228,-1541.525513,-1743.808105
H9,228,-1326.307129,-1591.883423
H10,228,,
H11,228,,
H12,228,,
A1,229,19427.96484,-1877.402588
A2,229,22131.35547,-841.0537109
A3,229,15807.07129,-1822.402954
A4,229,19752.76367,-1930.286865
A5,229,17372.19531,-1734.161865
A6,229,19976.5918,-1930.354492
A7,229,20191.75781,-1631.501709
A8,229,20826.71484,-1808.347412
A9,229,18101.80859,-1914.523682
A10,229,-1023.855042,-1425.153442
A11,229,,
A12,229,,
B1,229,21035.44922,-1835.645508
B2,229,20858.12305,-1554.611816
B3,229,20776.69727,-1955.032715
B4,229,20011.36523,-1918.422119
B5,229,15825.65137,-1485.542725
B6,229,20178.7207,-1972.715332
B7,229,20935.19727,-1954.42334
B8,229,18732.36523,-1904.132813
B9,229,-1190.165161,-1469.549072
B10,229,-1410.547607,-1809.69751
B11,229,,
B12,229,,
C1,229,21086.44922,-1895.646973
C2,229,21965.63672,-1797.536133
C3,229,20249.75781,-1743.091064
C4,229,19689.43555,-1778.368652
C5,229,19359.68359,-1877.125
C6,229,20389.61133,-1843.176758
C7,229,18913.97852,-1912.7771
C8,229,19225.55469,-1952.419189
C9,229,16662.48242,-1879.637207
C10,229,-1323.339478,-1550.171997
C11,229,,
C12,229,,
D1,229,17358.71484,-1790.622925
D2,229,21483.47461,-1555.203125
D3,229,19986.59375,-1811.687012
D4,229,19161.46484,-1801.312988
D5,229,19886.41797,-1807.890869
D6,229,20156.09766,-1989.466309
D7,229,16563.16406,-1832.939575
D8,229,16163.70215,-1895.598633
D9,229,11406.10938,-1819.463867
D10,229,,
